gene_ID,genes,MLS0036,MLS0037,MLS0038,MLS0039,MLS0040,MLS0041,MLS0042,MLS0043,MLS0044,MLS0045,MLS0046,MLS0047,MLS0048,MLS0049
ENSMUSG00000028015.3,Ctso,0,0,0,0,0,0,0,125.441275,4.580484,0,10.657179,0,22.571478,5.90943
ENSMUSG00000114667.1,Ctsm-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074871.3,Ctsm,0,0,0,0,0,0,0,0,10.619175,0,0,0,0,0
ENSMUSG00000056728.6,Ctsll3,0,0,0,0,0,0,0,0,0,0,1.296864,0,0,0
ENSMUSG00000021477.9,Ctsl,0,0,133.498278,0,97.833591,45.833145,174.26459,0,73.223043,292.675636,119.126864,332.710363,144.186524,402.035728
ENSMUSG00000028111.4,Ctsk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055298.6,Ctsj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032359.14,Ctsh,0,0,0,0,50.455184,0,48.875756,0,37.671662,0,203.666792,44.528892,219.48359,148.994474
ENSMUSG00000040314.2,Ctsg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083282.3,Ctsf,0,0,76.164642,0,112.222829,435.341909,173.823874,0,0,65.443786,78.222267,88.319065,162.991137,175.953093
ENSMUSG00000004552.16,Ctse,0,0,0,0,0,0,0,60.438591,14.946937,0,0,16.282466,13.670473,11.0158
ENSMUSG00000007891.16,Ctsd,122.594043,0,1165.753138,1153.640034,691.267268,1151.362954,550.310892,163.010092,621.487668,1665.5991,1067.386592,2382.952375,1169.66498,2384.73651
ENSMUSG00000030560.17,Ctsc,0,0,80.046236,51.085474,58.063323,56.11329,292.074861,68.562828,321.277428,28.047354,377.476928,107.440941,458.718254,294.654429
ENSMUSG00000021939.8,Ctsb,107.56991,63.0305,128.429919,503.626131,550.701692,285.864447,514.345947,150.214062,617.157571,562.079725,901.018287,929.962873,801.092382,1223.663353
ENSMUSG00000017760.16,Ctsa,0,0,133.555533,0,0,490.678655,252.960611,0,227.467031,369.215426,367.216634,719.170734,559.791667,620.930718
ENSMUSG00000114867.1,Cts8-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057446.3,Cts8,0,0,0,0,0,0,0,0,0,0,0,0,2.604055,0
ENSMUSG00000114802.1,Cts7-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021440.7,Cts7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021441.4,Cts6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074870.4,Cts3,0,0,0,0,0,0,0,0,19.565606,0,0,0,0,0
ENSMUSG00000031896.7,Ctrl,0,0,0,0,124.179648,0,0,0,0,0,0,0,0,0
ENSMUSG00000086818.1,Ctrcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000062478.16,Ctrc,0,0,0,0,0,0,0,0,26.878374,0,0,49.746418,0,0
ENSMUSG00000031957.6,Ctrb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000005609.16,Ctr9,0,0,0,0,18.973496,251.150869,169.356725,79.835488,7.44616,0,28.79736,0,10.289526,144.262244
ENSMUSG00000031360.14,Ctps2,0,0,0,0,221.701147,0,44.796069,0,0,0,18.033068,62.434739,3.910918,0
ENSMUSG00000028633.7,Ctps,0,0,0,0,0,0,0,0,0,0,20.522953,0,23.651603,0
ENSMUSG00000005949.9,Ctns,0,0,0,0,0,0,12.670759,0,6.06572,0,26.740873,5.905385,0,31.250041
ENSMUSG00000022240.10,Ctnnd2,0,72.355753,20.251842,0,0,21.556111,0,0,0,75.256868,3.305811,0,0,0
ENSMUSG00000034101.14,Ctnnd1,23.412088,0,0,0,0,0,44.683748,0,99.881239,81.57063,71.349317,46.647343,32.034222,28.280114
ENSMUSG00000027649.15,Ctnnbl1,0,0,0,0,100.228541,0,34.341184,0,13.009925,12.327666,30.879931,6.315065,54.773429,8.392262
ENSMUSG00000028988.13,Ctnnbip1,0,0,75.917901,0,0,0,0,0,5.940583,0,27.825372,5.767161,39.968254,0
ENSMUSG00000006932.17,Ctnnb1,53.188916,418.702608,471.992241,0,68.277072,37.802515,102.328892,0,118.619339,83.030796,106.577251,81.261546,211.342817,226.192625
ENSMUSG00000038816.14,Ctnnal1,0,0,0,0,0,0,0,25.385801,0,0,0.473228,0,0,32.948352
ENSMUSG00000060843.11,Ctnna3,45.635428,0,0,0,0,32.322861,0,33.593913,0,10.770719,0.618979,5.517492,2.333867,0
ENSMUSG00000063063.12,Ctnna2,85.26572,0,16.840545,0,0,0,11.014609,0,0,9.989346,1.726067,5.11722,0,6.800412
ENSMUSG00000037815.7,Ctnna1,87.783192,0,64.127488,271.709595,0,24.201017,58.144717,0,142.627126,66.06801,84.615086,31.207083,80.218083,38.432494
ENSMUSG00000026011.13,Ctla4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074874.10,Ctla2b,0,0,0,0,0,0,0,111.537633,28.125972,0,89.917335,24.961123,45.619239,24.320304
ENSMUSG00000044258.10,Ctla2a,0,0,0,0,0,0,0,0,37.111233,0,53.297086,23.062426,0,0
ENSMUSG00000052928.9,Ctif,0,0,0,0,0,0,0,0,2.633911,0,2.587493,0,0,0
ENSMUSG00000054196.7,Cthrc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028179.12,Cth,0,0,0,0,0,0,0,0,0,0,0,0,0,33.596562
ENSMUSG00000060034.5,Ctf2,0,0,0,0,0,0,18.652834,0,0,0,0,0,0,0
ENSMUSG00000042340.6,Ctf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033411.16,Ctdspl2,0,0,0,0,19.017723,0,0,0,17.133441,0,12.840325,0,11.809631,0
ENSMUSG00000047409.13,Ctdspl,0,439.405216,0,0,67.98836,0,0,0,0,0,2.511221,0,4.264431,0
ENSMUSG00000078429.9,Ctdsp2,0,0,11.931785,56.707677,19.366862,0,0,0,29.277203,0,9.101858,0,16.416323,0
ENSMUSG00000026176.13,Ctdsp1,0,0,0,0,111.874251,0,22.819932,0,60.273203,10.357522,31.549082,0,33.649612,0
ENSMUSG00000033323.14,Ctdp1,0,0,0,0,0,0,8.939919,0,4.278244,16.215546,31.130951,8.3067,33.811064,0
ENSMUSG00000018559.16,Ctdnep1,0,0,0,0,50.145072,0,208.051314,0,136.087083,0,73.006684,178.465332,61.779848,66.576173
ENSMUSG00000087382.7,Ctcflos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070495.11,Ctcfl,0,0,0,0,0,0,20.796905,60.350779,0,0,0,4.830296,0,0
ENSMUSG00000005698.15,Ctcf,0,0,166.075812,0,0,0,50.920561,0,30.085448,0,28.651263,0,45.574295,28.11235
ENSMUSG00000020898.18,Ctc1,0,0,0,0,0,0,10.937041,0,40.425155,116.682706,22.311752,20.507166,3.245436,0
ENSMUSG00000028189.12,Ctbs,0,0,0,0,0,0,24.548513,0,0,0,5.650987,0,23.883962,0
ENSMUSG00000030970.16,Ctbp2,0,0,0,0,0,151.074244,55.508226,161.102197,20.731938,15.074692,44.530374,6.847577,31.167483,27.248011
ENSMUSG00000037373.12,Ctbp1,0,0,159.306709,0,0,120.617353,85.409756,220.708271,84.885412,74.676061,88.090217,40.777264,166.922802,112.57934
ENSMUSG00000079532.1,Ctag2l2,0,0,0,0,0,0,0,0,0,0,0,19.872925,0,0
ENSMUSG00000079536.1,Ctag2l1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031181.2,Ctag2,0,0,0,0,0,0,0,0,0,35.250773,0,0,0,0
ENSMUSG00000096237.1,CT868723.1,0,0,0,0,0,0,0,25.345728,4.179195,0,0.456171,4.057193,0,0
ENSMUSG00000118633.1,CT868690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118629.1,CT573014.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118556.1,CT030159.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118546.1,CT025683.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110849.1,CT025680.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118558.1,CT010569.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106106.2,CT010467.1,68.983786,0,631.301071,688.7836,758.025213,830.622369,376.999619,52.103361,795.45558,1540.044115,752.148284,1644.707635,261.067406,1208.131657
ENSMUSG00000055177.15,Cstl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027176.8,Cstf3,0,0,0,0,0,0,0,0,0,0,12.92712,0,2.519566,7.275081
ENSMUSG00000053536.7,Cstf2t,0,0,0,0,0,0,7.841701,0,0,0,3.276934,0,1.541025,0
ENSMUSG00000031256.11,Cstf2,0,0,13.744056,0,0,0,0,0,13.012943,11.074945,9.68919,4.150928,11.56529,134.994002
ENSMUSG00000027498.14,Cstf1,263.166031,86.628126,14.706206,73.808222,70.923818,52.357228,19.237275,0,9.206096,52.339891,10.048726,26.812036,30.14605,54.160546
ENSMUSG00000034339.8,Cstdc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079594.2,Cstdc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071561.2,Cstdc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079597.2,Cstdc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000116816.1,Cstdc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027446.2,Cstdc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027444.2,Cstdc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000005054.7,Cstb,0,0,0,0,0,149.821555,55.047958,0,26.343481,49.923981,51.758436,25.574444,118.996234,169.932861
ENSMUSG00000047363.4,Cstad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094733.1,Csta3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095620.7,Csta2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000034362.7,Csta1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027445.3,Cst9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027442.10,Cst8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000068129.5,Cst7,0,0,0,0,0,0,0,0,0,0,0,0,0,83.139566
ENSMUSG00000024846.6,Cst6,0,0,0,0,0,0,0,0,0,0,0,3.903161,0,0
ENSMUSG00000027447.6,Cst3,301.130065,0,590.243988,0,1005.340489,448.549395,663.276855,0,862.316891,1603.017894,1372.259638,2280.537631,2480.05002,2560.418072
ENSMUSG00000036924.3,Cst13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027443.10,Cst12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036958.5,Cst11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033156.9,Cst10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000030470.15,Csrp3,52.425409,0,0,0,0,37.132099,0,0,6.529025,0,0.712662,0,0,0
ENSMUSG00000020186.7,Csrp2,92.161142,0,281.37329,0,0,0,0,0,0,0,0,0,15.716989,0
ENSMUSG00000026421.14,Csrp1,69.776269,0,27.763193,139.530308,0,0,54.477714,52.701922,0,0,15.193885,16.896174,10.720604,0
ENSMUSG00000044647.16,Csrnp3,0,0,0,66.876452,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044636.6,Csrnp2,0,0,11.600255,0,0,20.649691,0,0,3.630884,0,0.396322,3.524889,0,4.684321
ENSMUSG00000032515.8,Csrnp1,0,0,0,0,0,0,0,0,14.112464,0,5.504861,0,2.225143,0
ENSMUSG00000062783.2,Csprs,0,0,0,0,0,0,0,0,5.842265,0,1.275401,0,0,7.537294
ENSMUSG00000056763.16,Cspp1,0,0,0,0,16.287888,0,6.626855,0,11.223574,55.66803,27.69706,6.083388,7.136668,0
ENSMUSG00000032482.9,Cspg5,0,0,33.323123,0,0,0,8.693651,62.772511,20.858949,0,1.129777,0,4.281617,0
ENSMUSG00000032911.6,Cspg4,0,0,0,77.965049,14.227529,0,0,29.484147,0,0,0,3.096385,1.272364,0
ENSMUSG00000068167.6,Csnka2ip,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024387.13,Csnk2b,432.37634,0,0,0,201.446966,375.673888,184.674736,0,259.86031,54.138841,121.213148,110.821822,124.269068,104.048373
ENSMUSG00000101523.2,Csnk2a3,0,0,0,0,61.97192,0,0,36.589105,0,0,16.463232,17.570896,4.954924,0
ENSMUSG00000046707.9,Csnk2a2,179.312201,0,0,18.786855,65.225514,13.326803,46.490123,0,65.634796,49.544433,24.604262,81.696311,66.321372,41.051589
ENSMUSG00000114909.1,Csnk2a1-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083288.1,Csnk2a1-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074698.10,Csnk2a1,0,0,0,0,58.192605,0,15.784079,22.905163,7.553552,7.157432,30.124518,10.999565,9.305502,0
ENSMUSG00000073563.3,Csnk1g3,0,0,0,0,0,0,0,0,17.647427,0,6.1625,7.074026,7.512968,9.39069
ENSMUSG00000003345.16,Csnk1g2,0,0,0,0,886.804553,0,250.35029,23.298456,103.13471,0,126.217906,118.736326,206.705633,164.153856
ENSMUSG00000032384.16,Csnk1g1,0,0,12.682567,0,0,0,0,0,0,0,3.465599,2.139482,1.809977,0
ENSMUSG00000022433.20,Csnk1e,0,0,18.838573,0,0,0,12.321425,81.643317,70.576707,0,51.277142,68.682828,107.750225,0
ENSMUSG00000025162.18,Csnk1d,384.552704,0,0,69.860717,0,0,46.249804,26.864737,4.451882,0,30.718197,97.729975,132.693338,33.929681
ENSMUSG00000024576.14,Csnk1a1,39.809931,0,0,0,25.463805,0,43.152352,42.346863,45.605,9.395805,80.040658,65.461453,132.391061,38.17882
ENSMUSG00000001622.15,Csn3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063157.9,Csn2,0,0,0,0,0,0,0,0,62.051188,0,0,0,0,0
ENSMUSG00000061388.11,Csn1s2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061937.7,Csn1s2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070702.9,Csn1s1,352.655367,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022311.15,Csmd3,0,0,0,9.945236,0,0,0,51.335621,0,0,0,0,0.567288,0
ENSMUSG00000087459.8,Csmd2os,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028804.20,Csmd2,0,0,0,35.366804,26.84592,22.013227,0,0,4.784672,8.359938,0.522261,23.61785,0,0
ENSMUSG00000060924.15,Csmd1,0,0,0,0,0,44.942372,0,14.872129,0,4.648525,0,0,0,0
ENSMUSG00000046934.5,Csl,0,0,0,0,0,46.258268,0,0,8.133701,0,0,0,3.34007,0
ENSMUSG00000032312.7,Csk,0,0,45.591563,0,396.557607,0,389.380249,295.514971,122.435325,27.84405,84.772634,14.17864,161.206737,90.411895
ENSMUSG00000042042.14,Csgalnact2,0,0,63.280659,0,0,24.676973,46.032572,26.311764,0,0,7.978082,4.164295,5.311017,0
ENSMUSG00000036356.15,Csgalnact1,0,0,0,0,0,0,0,42.925495,0,0,0,0,0,0
ENSMUSG00000028859.14,Csf3r,0,0,0,0,0,0,10.32926,0,22.823434,0,18.530116,55.670429,15.259699,41.164214
ENSMUSG00000038067.2,Csf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071714.7,Csf2rb2,0,0,0,0,47.571479,0,38.645301,0,8.988412,0,50.406023,0,52.049928,5.934564
ENSMUSG00000071713.6,Csf2rb,105.858315,62.044222,0,52.862436,275.79739,37.504829,48.123042,98.985748,79.502827,43.318453,146.184429,65.093876,102.02973,124.507173
ENSMUSG00000059326.7,Csf2ra,0,0,38.273871,0,91.659126,0,50.755227,147.307513,123.604451,0,67.350778,0,50.624464,11.272966
ENSMUSG00000018916.5,Csf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118291.1,Csf1r-ps,0,0,0,0,0,0,0,0,0,0,0.676515,0,0,0
ENSMUSG00000024621.16,Csf1r,0,0,12.931395,62.52313,517.378377,200.114956,398.867461,463.163873,517.558281,235.945292,687.491544,412.521482,548.813857,246.0485
ENSMUSG00000014599.10,Csf1,59.91775,0,40.084327,0,97.574006,0,15.367555,0,0,88.561728,3.395985,107.596785,4.249354,111.190861
ENSMUSG00000002718.14,Cse1l,0,0,71.679666,0,0,0,43.441964,0,0,0,17.151313,34.36049,18.00912,0
ENSMUSG00000068823.10,Csde1,0,0,175.634699,0,0,111.035928,71.234541,31.258035,112.866386,70.397635,94.414395,56.562812,103.546217,42.335782
ENSMUSG00000042109.8,Csdc2,0,0,0,0,0,25.341486,0,27.023594,4.455854,8.444365,0,9.457438,0,5.74864
ENSMUSG00000023044.2,Csad,0,0,0,0,252.978028,0,0,0,29.945145,0,39.93392,0,29.216195,0
ENSMUSG00000005683.8,Cs,0,102.17145,34.689758,0,0,0,22.68894,0,16.286861,10.288503,28.428949,10.540936,31.211279,14.008136
ENSMUSG00000033488.11,Cryzl2,0,0,0,0,0,0,97.435522,0,46.786457,0,15.43838,0,8.063235,0
ENSMUSG00000058240.14,Cryzl1,0,1009.978588,0,215.128526,275.628488,152.605401,124.553103,162.734989,101.666031,50.851622,4.451345,109.313388,22.044793,0
ENSMUSG00000028199.18,Cryz,248.480544,0,260.458372,0,0,0,0,0,0,0,2.903991,6.109295,4.459692,0
ENSMUSG00000030905.5,Crym,0,0,0,0,0,0,36.382558,0,11.485986,0,0,0,0,0
ENSMUSG00000021947.11,Cryl1,0,0,0,0,0,0,0,0,10.611302,0,42.692657,48.058525,13.072459,37.926802
ENSMUSG00000033501.5,Crygs,0,0,0,0,93.24118,0,0,0,0,0,0,0,0,0
ENSMUSG00000038135.4,Crygn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025945.11,Crygf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070870.6,Cryge,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067299.11,Crygd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025952.15,Crygc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073658.4,Crygb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044429.8,Cryga,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022723.16,Crybg3,29.079807,0,0,29.035365,44.868691,0,24.660905,21.963939,18.10627,16.546129,5.5197,15.379486,5.422615,4.672317
ENSMUSG00000012123.17,Crybg2,196.232281,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000019866.15,Crybg1,0,0,7.469802,0,11.67477,0,4.604565,0,0,0,0.504228,6.673284,0.965974,0
ENSMUSG00000029352.14,Crybb3,0,0,0,0,252.793232,0,0,0,0,0,0,0,0,0
ENSMUSG00000042240.14,Crybb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029343.17,Crybb1,0,0,0,0,0,0,0,0,36.020678,0,41.587948,17.484569,15.782599,0
ENSMUSG00000066975.12,Cryba4,0,0,0,0,0,0,0,126.103783,0,0,26.739788,0,56.615378,0
ENSMUSG00000006546.3,Cryba2,0,0,0,0,0,0,0,0,0,0,0,21.418596,0,0
ENSMUSG00000000724.10,Cryba1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032060.10,Cryab,0,0,0,0,0,0,0,0,0,0,4.608231,0,0,0
ENSMUSG00000024041.10,Cryaa,0,0,0,0,0,0,0,0,0,0,0,0,0,28.298245
ENSMUSG00000068742.11,Cry2,0,0,0,0,0,0,0,0,0,0,4.920026,0,6.562532,0
ENSMUSG00000020038.10,Cry1,0,0,50.315053,42.087273,0,29.855386,0,0,0,0,10.719255,0,6.467109,0
ENSMUSG00000074365.13,Crxos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041578.15,Crx,0,0,0,0,0,0,22.596269,76.346833,0,0,0,10.497883,0,0
ENSMUSG00000030527.15,Crtc3,28.688938,0,0,0,36.700036,0,0,0,3.572901,6.771066,7.644457,10.405796,1.2753,4.609515
ENSMUSG00000027936.18,Crtc2,0,0,0,0,71.427957,0,0,38.319549,80.303143,0,29.971874,6.732569,18.635768,27.258967
ENSMUSG00000003575.13,Crtc1,44.884083,52.599583,0,22.407744,28.709408,31.790696,0,50.851331,8.384751,15.87888,5.200165,16.279956,48.782173,7.166003
ENSMUSG00000032431.6,Crtap,0,0,82.468154,0,0,146.882327,19.829103,57.550247,0,0,59.397516,100.24825,41.827067,0
ENSMUSG00000032021.14,Crtam,203.927199,0,27.04678,0,0,0,0,51.34198,8.465639,0,2.771999,16.437034,6.952769,4.459863
ENSMUSG00000042401.8,Crtac1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107673.1,Crs-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047657.6,Crry-ps,0,0,0,0,0,0,0,73.597489,0,0,5.298419,0,0,0
ENSMUSG00000043153.6,Crppa,0,0,34.725739,0,0,0,0,0,0,0,4.132799,0,0,0
ENSMUSG00000037942.5,Crp,0,0,0,0,48.133352,0,0,0,0,17.760567,0,0,0,0
ENSMUSG00000003623.4,Crot,0,0,0,0,0,0,0,0,0,29.924587,5.34055,33.461067,10.89097,0
ENSMUSG00000084989.3,Crocc2,0,0,0,0,0,0,9.308446,0,0,0,0,0,0,0
ENSMUSG00000040860.16,Crocc,0,0,70.023422,0,0,0,5.043136,30.735921,16.580029,0,5.836219,0,9.567619,0
ENSMUSG00000078657.6,Crnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001767.5,Crnkl1,0,0,29.609753,0,191.379138,0,9.683174,0,0,69.847222,17.948865,13.495965,36.066887,0
ENSMUSG00000031736.11,Crnde,0,0,0,0,0,0,0,0,37.911978,0,0,23.68877,0,0
ENSMUSG00000029121.16,Crmp1,0,0,0,0,137.119284,0,0,161.91436,0,52.57391,0,33.731471,0,0
ENSMUSG00000027357.16,Crls1,0,0,0,0,0,0,18.332306,0,8.745876,0,10.118301,0,9.05946,0
ENSMUSG00000017561.16,Crlf3,0,0,0,0,0,0,0,0,20.336643,25.710213,44.01141,68.717876,14.961182,17.990724
ENSMUSG00000033467.12,Crlf2,0,0,0,0,0,0,0,0,35.260701,37.073306,22.516493,0,0,25.226928
ENSMUSG00000007888.15,Crlf1,234.468788,0,0,521.15305,199.600865,0,146.790392,117.200868,41.0468,0,9.740428,9.380407,16.855696,0
ENSMUSG00000006134.4,Crkl,0,0,0,0,0,0,0,0,0,0,11.288837,0,12.937638,71.010438
ENSMUSG00000017776.15,Crk,0,0,23.660194,0,0,0,0,0,0,0,23.531398,0,14.412177,5.61995
ENSMUSG00000031825.16,Crispld2,0,0,0,0,0,0,0,0,21.236787,0,0,0,0,0
ENSMUSG00000025776.13,Crispld1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025774.14,Crisp4,0,0,0,0,0,34.560978,0,0,0,0,0,0,0,0
ENSMUSG00000025433.7,Crisp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000023930.14,Crisp2,0,0,0,0,0,0,0,41.152975,0,0,1.228222,0,0,0
ENSMUSG00000025431.4,Crisp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024146.9,Cript,0,0,0,0,0,0,41.97867,0,13.416485,0,15.582487,20.211507,59.051733,0
ENSMUSG00000023968.15,Crip3,0,0,0,0,0,0,0,257.351065,0,0,0,0,0,0
ENSMUSG00000006356.10,Crip2,0,0,312.917622,709.504587,0,0,92.462159,0,0,0,6.617188,0,0,0
ENSMUSG00000006360.11,Crip1,0,0,30.111015,0,0,0,0,0,0,0,35.995511,0,42.588322,0
ENSMUSG00000024074.8,Crim1,0,0,20.406482,0,13.609013,0,0,0,15.898367,0,10.575167,23.49037,7.731809,6.836999
ENSMUSG00000003476.16,Crhr2,0,0,0,0,0,0,0,0,0,21.989581,0,0,2.420466,0
ENSMUSG00000018634.10,Crhr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021680.8,Crhbp,0,0,0,0,47.431262,0,0,0,0,0,0,0,0,0
ENSMUSG00000049796.4,Crh,96.629561,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063889.16,Crem,0,0,0,0,0,0,0,0,0,0,0.68069,0,0,0
ENSMUSG00000023272.4,Creld2,0,0,0,0,0,198.409365,48.600174,0,34.886791,44.07637,69.813264,45.157802,90.732055,45.008572
ENSMUSG00000030284.11,Creld1,0,0,0,0,86.923644,0,0,0,17.266434,0,5.400075,23.983213,8.011447,0
ENSMUSG00000050967.5,Creg2,20.9409,0,0,0,0,0,0,0,2.607966,0,0,0,0,0
ENSMUSG00000040713.12,Creg1,0,0,0,0,939.46804,0,14.921102,0,0,13.785905,49.6403,14.059781,151.451081,192.883463
ENSMUSG00000051451.6,Crebzf,159.894372,0,0,0,99.283542,0,0,0,0,0,24.255433,13.703841,29.037562,36.573229
ENSMUSG00000048249.14,Crebrf,0,0,0,17.067286,30.505047,0,0,0,35.6717,0,13.325705,0,4.370917,0
ENSMUSG00000032652.13,Crebl2,0,0,41.954629,0,0,0,0,0,0,0,6.45587,0,0,0
ENSMUSG00000022521.10,Crebbp,38.394589,95.390447,16.193719,0,10.29689,28.826547,19.045158,92.219956,55.38133,67.629694,7.746632,23.093031,3.927199,13.652992
ENSMUSG00000053007.9,Creb5,193.280515,0,18.105999,136.306908,0,0,51.546359,77.244509,24.040247,69.034864,9.699113,39.629088,16.740309,25.552524
ENSMUSG00000027938.11,Creb3l4,0,0,0,0,0,0,23.627282,0,0,0,0,10.885882,0,0
ENSMUSG00000035041.8,Creb3l3,0,0,0,138.130247,0,0,0,350.32398,0,0,0.755845,0,0,0
ENSMUSG00000038648.5,Creb3l2,0,0,14.332425,0,11.520197,0,0,0,0,17.003197,4.162162,0,0.92109,2.893802
ENSMUSG00000027230.9,Creb3l1,0,0,0,0,0,0,0,0,18.307859,0,1.332238,5.924468,12.530075,0
ENSMUSG00000028466.15,Creb3,0,0,0,0,0,0,0,0,0,112.100055,66.469094,67.324818,75.000594,0
ENSMUSG00000025958.14,Creb1,96.821893,0,0,0,0,0,18.906988,0,3.79845,38.281719,12.418431,15.350081,28.212018,0
ENSMUSG00000027913.5,Crct1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025532.13,Crcp,0,0,227.475307,0,0,0,141.397571,144.004654,0,0,34.040428,0,17.754147,89.243238
ENSMUSG00000005362.14,Crbn,0,0,0,0,0,0,59.378981,0,0,0,12.906501,0,15.612535,0
ENSMUSG00000044279.15,Crb3,0,0,0,0,0,74.910778,0,0,0,0,1.445354,0,0,0
ENSMUSG00000035403.10,Crb2,0,46.916771,47.788245,0,0,0,0,0,2.492957,0,1.088454,4.840361,0,19.293826
ENSMUSG00000089978.1,Crb1-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
