"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1700086L19Rik",27.7928089981018,0.171967820928141,0.351082768317986,0.489821308382713,0.624260350979433,0.999887176930905
"Dbpht2",49.7138673978401,0.30980722263755,0.268890061742798,1.15217059578011,0.249250978061188,0.999887176930905
"Gm34552",11.044405390147,0.616844469330494,0.636273310830871,0.96946462916226,0.332313419851586,0.999887176930905
"Rhoj",149.803659506034,0.18707064143962,0.21161248577824,0.884024592176763,0.37668293762917,0.999887176930905
"Ppp2r5e",483.753509685745,0.0479301656027411,0.11410342492915,0.420058956446769,0.674442385051123,0.999887176930905
"Wdr89",20.8611676013856,0.00332825129720214,0.40786585621944,0.00816016159835519,0.993489205304153,0.999887176930905
"Sgpp1",438.834127258788,-0.0320657370473534,0.111362281253136,-0.287940734389817,0.773392105187173,0.999887176930905
"Gm40447",12.1881426092434,-0.648471719054118,0.620163999116747,-1.04564553888598,0.295724715886461,0.999887176930905
"Syne2",2593.26853434709,-0.358974475150362,0.0911139415277106,-3.93984135831931,8.15355087971047e-05,0.00828223277114535
"Mthfd1",513.244263219219,-0.111486234816908,0.128578150578651,-0.867069827300962,0.385903751455883,0.999887176930905
"Gm40443",10.128405421721,-0.822020197268304,0.647708022161781,-1.26912153183581,0.204397721833079,0.999887176930905
"Akap5",40.3943680281327,-0.0426079988798475,0.389142204659143,-0.109492104350821,0.912812183933911,0.999887176930905
"Zbtb25",168.220365880349,0.1010389192097,0.190269611514267,0.531030249158438,0.595397817641848,0.999887176930905
"Zbtb1",277.564216816321,0.0271939793920632,0.129585822285508,0.209853044973921,0.833782370815103,0.999887176930905
"4930426I24Rik",19.1610492611527,-0.297444303925279,0.452888524036603,-0.65677156328483,0.511327811514111,0.999887176930905
"Hspa2",525.268229367101,-0.106495039770241,0.104089128142098,-1.02311395696252,0.306253968651391,0.999887176930905
"Ppp1r36",256.59304276865,-0.0949140833595827,0.15069083159128,-0.629859709162788,0.528786375805863,0.999887176930905
"Plekhg3",884.652343648281,-0.122633391133496,0.0890326706549624,-1.37739764775506,0.168389339738938,0.983497213815996
"Sptb",796.328844837052,-0.387664291994152,0.105378998644824,-3.67876234334661,0.000234368532588037,0.017674701659619
"Churc1",230.836977918327,-0.0826897503836239,0.131428832145634,-0.62915989614818,0.529244380996165,0.999887176930905
"Rab15",812.022526136091,-0.0891392273703513,0.0967827122582788,-0.921024274794761,0.357037753493461,0.999887176930905
"Fntb",221.436196651121,0.196212288674607,0.153075503727526,1.28180070551239,0.199912566662226,0.999887176930905
"Gm46357",20.3032166698384,-0.585677333956877,0.417630277956132,-1.40238235796303,0.160801098695689,0.97854774134652
"Max",300.712566292362,0.0546255087055021,0.119300473372961,0.457881743140535,0.647037404003774,0.999887176930905
"Fut8",169.71947553416,0.00639882068460989,0.169812035632165,0.0376817853975356,0.969941398828985,0.999887176930905
"Gphn",221.732788938431,-0.106898233271349,0.129326786588954,-0.826574571988005,0.408478234786813,0.999887176930905
"Pals1",964.657445264899,-0.0961227208274622,0.0943209634876743,-1.01910240600992,0.308154352050037,0.999887176930905
"Atp6v1d",508.087902220698,0.076696586586537,0.10479951031416,0.73184107785067,0.46426557342759,0.999887176930905
"Eif2s1",531.47692824468,0.161219993469428,0.112698550292469,1.43054185746878,0.152561561292547,0.974358098041194
"Plek2",18.5500773436192,0.76553290390005,0.501074653772267,1.5277821341328,0.126566639498187,0.93084891099006
"Tmem229b",496.589636370963,0.579719410253019,0.375533410264916,1.54372259406709,0.122655550327124,0.922994072609103
"Plekhh1",104.295625472166,0.374311978275524,0.233913856109646,1.60021293522718,0.109551353539189,0.900900630435907
"Pigh",98.0168178970959,-0.0139073034863927,0.196287145803419,-0.0708518300037887,0.943515681059737,0.999887176930905
"Arg2",14.1296458964758,-0.193037984379921,0.501080918684133,-0.385243135753103,0.700057287248282,0.999887176930905
"Gm40462",26.9591717228921,-1.13829146628262,0.6168265803678,-1.84539950532592,0.0649794450588448,0.754048053899719
"Vti1b",241.819253934172,0.16704950442963,0.137998913852527,1.21051318279322,0.226082035362171,0.999887176930905
"Rdh11",308.839259095961,0.0313750155901214,0.127618247141703,0.245850544830659,0.805797928437136,0.999887176930905
"Zfyve26",201.915208327054,-0.0980675916611453,0.138795443055314,-0.706562041968931,0.479838684573676,0.999887176930905
"Rad51b",405.71839879263,0.216104230482518,0.131174776919415,1.64745262433553,0.0994650463539897,0.870806436556283
"Zfp36l1",1456.88441611469,0.135630219262868,0.0908462695462553,1.49296410232685,0.135446583834794,0.9473013535462
"2310015A10Rik",247.639027209382,-0.211551229877303,0.134217181514142,-1.57618590623596,0.114982965596561,0.904760300944701
"Actn1",949.750033811417,0.071297495882861,0.0939330663840382,0.759024469523508,0.447837919279793,0.999887176930905
"Dcaf5",604.877239251763,-0.0631983054844158,0.0899473716579314,-0.702614254530505,0.482296176704272,0.999887176930905
"Gm46363",12.117643011871,0.108047604094044,0.54977117265676,0.196531956326313,0.844193822821156,0.999887176930905
"Exd2",191.466577678178,-0.132189692296557,0.138998957952632,-0.95101211004477,0.341598228416611,0.999887176930905
"Gm26777",64.4214969779022,-0.618737990414224,0.251345645675355,-2.46170164894522,0.0138279641195851,0.310028769119586
"Galnt16",359.575571506862,-0.280373451417695,0.124528916741012,-2.251472659967,0.0243556166215922,0.448985268387179
"Erh",607.229634234671,0.00828993368039867,0.093900749195373,0.0882839993443542,0.929650955968803,0.999887176930905
"Slc39a9",1173.28767246594,0.0398231601567861,0.0753482135500237,0.528521623546488,0.597137342882122,0.999887176930905
"Ccdc177",102.505165092996,-0.201789268314582,0.201521040508872,-1.0013310163794,0.316666802543898,0.999887176930905
"Susd6",698.968035587067,0.0822900005716573,0.0966951595364839,0.85102502510075,0.39475545156255,0.999887176930905
"Srsf5",1900.35865541009,-0.0631090806427734,0.0653048709183079,-0.966376317039486,0.333855910330424,0.999887176930905
"Smoc1",227.478375418618,0.271283512493106,0.136447130739243,1.98819506883983,0.0467901201495548,0.648223065363667
"Slc8a3",16.1322875570185,-0.483506733203029,0.477540067180158,-1.01249458722512,0.311301633425119,0.999887176930905
"Cox16",33.7915463485592,0.0576265125474946,0.332569484770864,0.173276608908357,0.862434008956101,0.999887176930905
"Synj2bp",225.826475297484,-0.0170577531518854,0.141585198210343,-0.12047695216377,0.904105336157066,0.999887176930905
"Med6",104.765006581979,0.0300252566567928,0.194574382682958,0.154312485758808,0.877363353021095,0.999887176930905
"Ttc9",311.306090539827,0.0322104929911273,0.129801256268477,0.248152397882067,0.804016495520675,0.999887176930905
"Map3k9",334.202163719618,-0.0729287781898528,0.130051357110069,-0.560769067008884,0.574954976565569,0.999887176930905
"Pcnx",2860.20078983908,-0.202636144936432,0.075152468804726,-2.69633384184564,0.00701073644984705,0.204062995456367
"Sipa1l1",750.005007094663,0.00966582195830407,0.110333084313012,0.0876058348090981,0.930189964506135,0.999887176930905
"Rgs6",29.4507924150054,-0.10706423668427,0.328264725872429,-0.326152121278718,0.744309264034762,0.999887176930905
"Dcaf4",96.4094181439426,0.082613643541098,0.191524193243025,0.431348343737804,0.666215103856494,0.999887176930905
"Zfyve1",391.341313450599,-0.0148720254223585,0.111394190785782,-0.13350808796626,0.89379156826132,0.999887176930905
"Rbm25",940.786387859435,0.0359403360608363,0.0835282754420766,0.430277482333027,0.666993805038257,0.999887176930905
"Psen1",483.773716027645,0.139192310998618,0.0972508224166485,1.43127129971489,0.15235247604581,0.974272878936202
"Papln",18.3275166536736,-0.166386395796355,0.414599094179615,-0.401318763432398,0.68818545081608,0.999887176930905
"Numb",353.097725395353,0.0950356092597354,0.108290487553245,0.877598867703015,0.380161443982624,0.999887176930905
"Riox1",77.6107650346441,-0.0257035822576734,0.218374127295944,-0.117704338769215,0.906301928841203,0.999887176930905
"Acot2",175.070719480292,-0.0592218019599484,0.154991494217087,-0.382097109645256,0.702389335635445,0.999887176930905
"Acot1",725.032402402195,-0.254046205925575,0.136324684327147,-1.8635378264726,0.0623866357686626,0.741117524362676
"Acot6",38.2933113741664,-0.349343694913425,0.307199034880845,-1.13719007954868,0.25545883321154,0.999887176930905
"Dnal1",389.389309534835,0.0512846144814505,0.110679772427529,0.463360317397028,0.643106117644292,0.999887176930905
"Pnma1",10.8456941728121,0.00455905645922445,0.559242669038495,0.008152197090152,0.993495559850917,0.999887176930905
"Mideas",290.781620452674,0.0201952841376453,0.127654785893482,0.158202326660096,0.874297370433684,0.999887176930905
"Ptgr2",442.389224299927,-0.197409831973232,0.109142572450837,-1.8087335449433,0.0704924088966315,0.781434780730885
"Zfp410",222.254125172242,-0.0118990528001936,0.13134815944367,-0.0905916980534215,0.927817028800747,0.999887176930905
"Fam161b",252.760601403985,-0.00516039564659159,0.128182491788969,-0.0402581941930674,0.967887282940664,0.999887176930905
"Coq6",92.120808553341,-0.00167467203718325,0.226738464793188,-0.00738591945001812,0.994106942483034,0.999887176930905
"Entpd5",413.849225291034,0.195743109254368,0.122641867071334,1.59605454424887,0.110476616090393,0.900900630435907
"Bbof1",190.949402851807,-0.113979191887704,0.160331724833682,-0.710896062559913,0.477148646150553,0.999887176930905
"Rnf113a2",61.5034031606582,0.0306354992215477,0.233933766117249,0.130958004609702,0.895808528688939,0.999887176930905
"Aldh6a1",908.738681127609,-0.186239436849483,0.0997577815710976,-1.86691638402915,0.0619132655013975,0.738999904449934
"Lin52",133.894518116141,0.0559599982851272,0.160702309394465,0.348221494115345,0.727673846782051,0.999887176930905
"Abcd4",68.7214665359008,-0.0719924102930232,0.221044264618988,-0.325692278951982,0.744657186502806,0.999887176930905
"Npc2",1391.22197025228,0.082425375774185,0.0896958274049204,0.918943256993284,0.358125252593625,0.999887176930905
"Isca2",178.918310521362,-0.110500907924339,0.154862227982344,-0.713543317592828,0.475509618243456,0.999887176930905
"Ltbp2",16.6743564867492,1.48299017005807,0.707117545357993,2.09723288552722,0.0359729647114104,0.568410909069608
"Arel1",481.556407283933,0.0666279359654356,0.139726231456053,0.476846296297566,0.633471575985364,0.999887176930905
"Fcf1",108.661069033348,0.16259997885167,0.178249486071546,0.912204474948135,0.361661088695611,0.999887176930905
"Ylpm1",945.739503643197,-0.109359021247227,0.0876751063946378,-1.2473212265633,0.212279737349788,0.999887176930905
"Prox2",73.4381455574272,-0.486266325877453,0.22253876902248,-2.18508589767715,0.0288825490506357,0.49847356642881
"Dlst",1346.08806938949,-0.0456202129068361,0.0826775362198111,-0.551784861918812,0.58109576006539,0.999887176930905
"Pgf",35.3320942171853,-0.341235786100281,0.330676396101346,-1.03193269953172,0.302103646213358,0.999887176930905
"Eif2b2",310.323345639718,-0.0458471734179171,0.128104911850322,-0.357887709032462,0.720427349119302,0.999887176930905
"Mlh3",174.09401073981,-0.113570402726036,0.15677874000948,-0.72439925667963,0.468820656071648,0.999887176930905
"Acyp1",208.715155783712,-0.0426679188983576,0.14881096308032,-0.2867256418153,0.774322402248861,0.999887176930905
"Zc2hc1c",208.446578329475,-0.00431475285080698,0.162021713155086,-0.0266307074945994,0.97875428090129,0.999887176930905
"Nek9",1332.66764199808,0.0635565916348975,0.0687808541151181,0.924044815269715,0.35546298326028,0.999887176930905
"Tmed10",4255.58594293127,0.0305744754725087,0.0725163448045564,0.421621850286469,0.673301054913843,0.999887176930905
"Fos",15.0381227597892,0.924985853974301,0.479914882184902,1.9273956451676,0.0539303419321619,0.697521028015209
"Gm32348",16.2508311419781,-0.484196846511163,0.477276082438353,-1.01450054659654,0.310343968733809,0.999887176930905
"Jdp2",90.9725643609358,0.0309920137048129,0.214543061034453,0.144455912744882,0.88514046776518,0.999887176930905
"Flvcr2",76.9237996194962,-0.0609214828100132,0.214783484226764,-0.283641375077488,0.776685226001863,0.999887176930905
"Erg28",222.244748614989,0.0926001435113044,0.137965477317954,0.671183438867819,0.502103677539096,0.999887176930905
"Ttll5",732.56136180456,0.0728371698288343,0.10298382969966,0.70726802490503,0.479399932161726,0.999887176930905
"Gm51990",15.7998144223815,0.00377633035852469,0.463044717315503,0.00815543341130836,0.99349297772607,0.999887176930905
"Tgfb3",581.503485205368,-0.0733231743555484,0.113342660347334,-0.646915946130544,0.517686344840121,0.999887176930905
"Gm37804",27.2336985582183,0.070236620376733,0.369878313809732,0.189891155427033,0.849394423319423,0.999887176930905
"Ift43",244.451788513301,0.0533640001544394,0.128503602419052,0.415272405986087,0.677942499075175,0.999887176930905
"Gpatch2l",273.799724714779,-0.0704303982351914,0.125017350759546,-0.563364987398069,0.573186373661118,0.999887176930905
"Esrrb",27.9599210935388,-1.07855565774064,0.377145349991815,-2.85978776554994,0.00423924610662239,0.145853508903423
"Vash1",329.331782289214,0.0454303752379813,0.181890312085147,0.249767976739269,0.802766785831255,0.999887176930905
"Angel1",95.8104510895289,0.000818743264340495,0.193374920538317,0.00423396820053644,0.996621792235098,0.999887176930905
"Irf2bpl",572.12385910884,-0.0209933836950084,0.0896465433689166,-0.234179511067322,0.81484562061578,0.999887176930905
"Cipc",661.607985135779,0.0954332463934458,0.0968441706264135,0.985430984396465,0.324412416353275,0.999887176930905
"Pomt2",255.622941973881,0.0485831034150426,0.123299807516541,0.39402416267783,0.693563200091886,0.999887176930905
"Gstz1",398.872829394913,0.123955916951628,0.129204732538244,0.95937598040333,0.337369371003348,0.999887176930905
"Tmed8",170.698585368131,0.0157665424608146,0.15938030704459,0.0989240311627937,0.921198588380176,0.999887176930905
"Samd15",10.9242844128255,0.249554366940433,0.551596958167065,0.452421579280807,0.650965304056599,0.999887176930905
"Vipas39",272.765264321022,-0.0359537070941941,0.126940754787223,-0.283232183032623,0.776998859477875,0.999887176930905
"Ahsa1",704.913779047163,-0.0429464078384007,0.114995385481898,-0.373462010309633,0.708804614714688,0.999887176930905
"Gm53736",11.0451151943074,-0.515751665955475,0.614701142478236,-0.839028318503141,0.401453418623391,0.999887176930905
"Ism2",153.219378816891,-0.38676749971666,0.283219258087084,-1.36561158421557,0.172060908655098,0.983497213815996
"Gm51956",18.4244921820257,-0.439323470745152,0.438156573940416,-1.00266319593072,0.316023393167702,0.999887176930905
"Sptlc2",678.385676521569,0.0677749417093483,0.110950282493564,0.610858667379055,0.541293150093937,0.999887176930905
"Alkbh1",81.6052549758886,0.0617203116695858,0.210390802478419,0.293360313010435,0.769246757232894,0.999887176930905
"Slirp",129.370454630568,-0.125076092666397,0.187310514245834,-0.667747313438276,0.504294902957086,0.999887176930905
"Snw1",793.438143860477,0.0864300239433068,0.0803237449655522,1.07602084514826,0.281917933902631,0.999887176930905
"Adck1",98.4705267842867,-0.0848703124402518,0.216362802988675,-0.392259257450526,0.694866664082552,0.999887176930905
"Nrxn3",18.4347064093019,-0.211451947277723,0.519970733973792,-0.406661247377781,0.684256806561035,0.999887176930905
"Dio2",14.5961843290197,-0.0268076584893826,0.525014492231844,-0.0510607971513755,0.959277074561544,0.999887176930905
"Cep128",482.425734294865,0.101384299525777,0.109336318476121,0.927270105110769,0.353786311827744,0.999887176930905
"Tshr",41.4575730880615,-0.506496657108031,0.323303568290815,-1.5666287253979,0.11720149945891,0.909557198642712
"Gtf2a1",518.366837235131,-0.0431538728447551,0.120833733891818,-0.357134315516483,0.720991256068195,0.999887176930905
"Ston2",1434.70953321583,-0.308163441268626,0.103853399412658,-2.96729277049613,0.00300434730986143,0.115620912450647
"Gm16876",22.3143844591673,-0.37078354673354,0.388637502937235,-0.954060130407492,0.340053206030251,0.999887176930905
"Sel1l",1125.83556430038,-0.0174393561123078,0.0784799343159322,-0.22221420372376,0.824147137546618,0.999887176930905
"Gm40548",17.0172959782147,-0.635530404430086,0.507796373648768,-1.25154577190752,0.210735425086428,0.999887176930905
"Flrt2",1229.86146455798,0.139190764753696,0.312271222710423,0.445736765448833,0.655787403830465,0.999887176930905
"Galc",937.632071437667,0.027837492637909,0.0941006165562918,0.295826888883947,0.767362287214863,0.999887176930905
"Gpr65",11.3604480958391,1.98768167777617,0.733660237005738,2.70926728411564,0.00674319919958402,0.198394381094566
"Kcnk10",9.42561294118499,-0.137200237532931,0.69023983214596,-0.198771834286026,0.842441229317872,0.999887176930905
"Spata7",165.532614751762,0.0188428429897654,0.163268870496699,0.115409893707486,0.908120237319539,0.999887176930905
"Ptpn21",269.543211919355,-0.0549725741207968,0.141286039637629,-0.389087090711799,0.697211722693965,0.999887176930905
"Zc3h14",1289.31527094051,0.0570635796032877,0.10229197847277,0.557849994254221,0.576946820567736,0.999887176930905
"Eml5",275.528946157159,-0.21127984816115,0.144293809961476,-1.46423362317176,0.143130126275823,0.960116372664233
"Ttc8",329.393303757652,-0.0287747244565656,0.12249338325562,-0.234908398248078,0.814279831085608,0.999887176930905
"Foxn3",287.974902922211,0.0704220738297163,0.130259291575558,0.540629946454662,0.588762672587624,0.999887176930905
"3300002A11Rik",45.9521253330293,-0.0592601077039995,0.319032296100903,-0.18574955710834,0.852641163577219,0.999887176930905
"Efcab11",90.8534953877307,0.0448733152656752,0.194541740403562,0.230661631650817,0.817577683251531,0.999887176930905
"Tdp1",107.569990718278,-0.0473916638937559,0.183400484424828,-0.258405336509243,0.796094098487194,0.999887176930905
"Kcnk13",43.6260012046888,-0.388428428643227,0.333079049920319,-1.166174902733,0.243543737479376,0.999887176930905
"Psmc1",680.251041237976,0.0927985084287136,0.0844740076057198,1.09854511534303,0.271966528757196,0.999887176930905
"Nrde2",138.819290252622,0.161579676486553,0.164602446752132,0.981635933576789,0.326279238124332,0.999887176930905
"Gm10433",7.91757964626904,0.351368524695288,0.66059202707219,0.531899433077612,0.594795649968558,0.999887176930905
"Calm1",4620.58291573816,0.0686177272876358,0.064403953628936,1.06542725129854,0.286682630219487,0.999887176930905
"Gm10432",15.1866694343244,-0.0938345314667688,0.497086329089997,-0.188769084916395,0.850273802847793,0.999887176930905
"Ttc7b",318.600647069611,-0.116119012914496,0.111635884622269,-1.04015848763501,0.298266274324443,0.999887176930905
"Rps6ka5",62.1278208168775,0.133378984831027,0.228850774848813,0.582820770081039,0.560013961329015,0.999887176930905
"Dglucy",144.444510637383,0.058952475287392,0.216240973544612,0.272623982037473,0.785142275020835,0.999887176930905
"Gm36572",16.1656686400607,0.0316411549922339,0.48562342307314,0.0651557430899877,0.948049998110204,0.999887176930905
"Ccdc88c",161.075604904756,0.00872981834503695,0.233465385264826,0.0373923454868244,0.970172175820931,0.999887176930905
"Ppp4r3a",733.022192254401,0.0788050981440786,0.0893098146245446,0.882378924145936,0.377571929088359,0.999887176930905
"D130020L05Rik",78.6979648099375,-0.23525831577913,0.213382005154548,-1.10252181578637,0.270234879515637,0.999887176930905
"Tc2n",134.500715248932,-0.354837791245759,0.18249213272088,-1.94440048431283,0.051847175513284,0.6827001982049
"Fbln5",836.594438647983,-0.228200905541582,0.10115938142241,-2.25585509057915,0.0240797078526136,0.447211688625903
"Trip11",841.307164352933,-0.062003939381828,0.0996833916451366,-0.62200872541091,0.533936130625984,0.999887176930905
"Gm20036",13.8833953268484,-0.173856355707236,0.486723279328711,-0.357197535213477,0.720943930968107,0.999887176930905
"Atxn3",234.962653989495,0.0813521790093142,0.14440529485512,0.563360083790099,0.57318971205971,0.999887176930905
"Ndufb1",240.395421796167,0.180885264846367,0.137293591715497,1.31750697600804,0.187668744281832,0.999887176930905
"Cpsf2",540.084230792822,-0.00778061780476146,0.103006747319518,-0.0755350305415108,0.939789026795392,0.999887176930905
"Slc24a4",238.379162028355,0.336908843378657,0.165712733461892,2.03308965062805,0.0420434664072837,0.609282482937408
"Rin3",130.705631303703,0.125719398463762,0.226909910179856,0.55404983574368,0.57954473987131,0.999887176930905
"Lgmn",3612.56983410884,0.0578764238803422,0.0781586076228389,0.740499679314017,0.458996855691955,0.999887176930905
"Golga5",312.295048917437,0.058951817439614,0.122863617089154,0.47981508957885,0.631358882206059,0.999887176930905
"Chga",11.2109620520785,-1.40767730616064,0.600220971705783,-2.34526511487949,0.0190135544811636,0.381599993968729
"Itpk1",421.789561606168,-0.0924370477922539,0.106518007650415,-0.867806766491789,0.385500125167128,0.999887176930905
"Lyset",85.662031219143,0.118162591814861,0.206851744470357,0.571242906930354,0.567834996935384,0.999887176930905
"Gon7",34.6391129528829,0.0754822253598617,0.31935574067215,0.236357815898326,0.813155026926905,0.999887176930905
"Ubr7",328.843491395961,-0.0923077153295905,0.112208484776474,-0.822644700295819,0.410710071071032,0.999887176930905
"Btbd7",773.128464550983,-0.0331539582991653,0.0996435356113316,-0.332725631379493,0.739341399844144,0.999887176930905
"Unc79",13.6469002080162,-1.35999553583978,0.57863793332998,-2.35033940483853,0.0187562995232925,0.377451569382485
"Otub2",115.673357772377,0.0646131413956031,0.178799047791819,0.361372961397614,0.717820657928827,0.999887176930905
"Ddx24",570.159313074619,0.0558192578867566,0.0981910780255376,0.568475863685284,0.569711890220388,0.999887176930905
"Ifi27",156.953306082382,2.63323147221012,0.457493275718062,5.75578180483005,8.62417213738344e-09,1.01394780072358e-05
"Ppp4r4",63.2473128200726,-0.0150662813151073,0.241852919447107,-0.0622952220281233,0.950327733358002,0.999887176930905
"Serpina3n",22.395981486444,2.99737031643168,1.71345487780539,1.74931383093715,0.0802367864889142,0.817045107217795
"Dicer1",1233.13233522033,0.0258613900328596,0.0738330684448556,0.350268390269801,0.72613728539542,0.999887176930905
"Clmn",1565.69417185516,-0.0563578158371059,0.0949499659623322,-0.593552775568806,0.552811274603881,0.999887176930905
"Gm53761",33.924501917888,-0.264044335570099,0.350272448426167,-0.753825591354658,0.450953955082086,0.999887176930905
"Syne3",136.350289145928,-0.210968016457888,0.164651649051311,-1.28129914078263,0.200088614580817,0.999887176930905
"Snhg10",25.0257771819889,0.132697481245339,0.355688590177479,0.373072077400983,0.7090947998724,0.999887176930905
"Glrx5",260.937943131268,0.0925186786166883,0.130647376237516,0.70815565747367,0.4788485994336,0.999887176930905
"Gm46374",13.0856336865082,0.0861804078963418,0.512572787749966,0.168133014385424,0.866478637313857,0.999887176930905
"Tunar",15.7059897471255,-0.240114995442302,0.524672967204701,-0.457646973354777,0.647206090162686,0.999887176930905
"D430019H16Rik",313.83237106506,-0.0646772647890043,0.159444076222342,-0.405642318745119,0.685005429898591,0.999887176930905
"Atg2b",530.185927263602,-0.0666496489622528,0.0907522784874031,-0.734412954397659,0.462697093870138,0.999887176930905
"Gskip",94.6768048180055,0.128048543801325,0.190981287532957,0.670476911405404,0.502553820015293,0.999887176930905
"Ak7",1331.99455996813,-0.112789179001588,0.128444335644905,-0.878117189327859,0.379880125552049,0.999887176930905
"Papola",1605.30300800596,0.0852602422271372,0.0770388138103786,1.1067180036935,0.268415868949333,0.999887176930905
"Gm19554",19.5466008211148,0.543930385128881,0.455529538611749,1.19406172163179,0.232453825203378,0.999887176930905
"Vrk1",130.161552308075,-0.0986128634746107,0.166672140907002,-0.591657747587424,0.554079795605995,0.999887176930905
"Bcl11b",159.346299989915,-0.0251939655094108,0.185564012872445,-0.13576967386844,0.892003365774872,0.999887176930905
"Setd3",613.011019502099,-0.0381203528776455,0.0939424712612666,-0.405784011915416,0.684901307094864,0.999887176930905
"Ccnk",298.898778157292,-0.0172461400519454,0.119830492229433,-0.143921131684289,0.885562748736508,0.999887176930905
"Ccdc85c",532.176650962577,-0.150129538347066,0.0986194228556351,-1.52231207605863,0.127930903645521,0.931381888461683
"Hhipl1",12.9689158565003,0.137194936586896,0.507876850888702,0.270134258623576,0.787056966917411,0.999887176930905
"Cyp46a1",91.2469750766745,-0.253789275729729,0.219761550148949,-1.15483930449943,0.248156238337054,0.999887176930905
"Eml1",844.980887168964,-0.0366144333565253,0.0767668158843455,-0.476956520011036,0.633393083473518,0.999887176930905
"Gm16596",26.2606007628305,0.113733995467156,0.357874617020422,0.317804029841732,0.750633593694588,0.999887176930905
"Evl",467.471012477069,0.00868771280787932,0.110163405596901,0.0788620573302586,0.937142343074519,0.999887176930905
"Degs2",31.3571466956188,-0.323888677245727,0.410441630915297,-0.789122381478325,0.43004048182847,0.999887176930905
"Gm40573",9.46772867899891,-0.147573535825586,0.620699966619227,-0.237753413504073,0.812072353255734,0.999887176930905
"Yy1",941.143220846758,0.000454769306000715,0.0765468535577438,0.00594105812145048,0.995259749335529,0.999887176930905
"Slc25a29",28.90505073669,-0.57700612679809,0.357124672015927,-1.61569942379214,0.106159315637161,0.888492620651441
"Gm53767",14.2031423410974,-0.60442258650265,0.48767432366396,-1.23939801046228,0.215198137877353,0.999887176930905
"Wars1",368.534741165438,0.0375915857179912,0.107868591660648,0.348494266396409,0.7274690190386,0.999887176930905
"Wdr25",40.3258675919974,-0.301913821635847,0.296518037030008,-1.01819715474945,0.308584271343798,0.999887176930905
"Begain",15.975189879834,-0.616685951390691,0.492872524381862,-1.25120780908636,0.21085866988466,0.999887176930905
"Dlk1",351.416133906585,-0.825895527022286,0.627448244794667,-1.31627673497208,0.188081176555599,0.999887176930905
"Meg3",1493.34244617257,-0.360500509509403,0.125011756634065,-2.88373285214015,0.0039299198512619,0.13835011594735
"Rtl1",26.0880121536997,-1.39139025518394,0.484342064678786,-2.87274295720465,0.00406925052749555,0.141967403917205
"Rian",852.027378006698,-0.232545239112343,0.0968920908367362,-2.40004356500246,0.0163931207156611,0.347355519216739
"AF357359",75.8464853124085,-0.320224432517055,0.24391952633522,-1.31282819923555,0.189240845568255,0.999887176930905
"Mirg",24.102678005486,-0.216043145639082,0.377529172386358,-0.572255500875537,0.567148891972899,0.999887176930905
"Ppp2r5c",823.0279565931,0.00390931930361845,0.0823972984237949,0.0474447509615134,0.962158763047416,0.999887176930905
"Gm19605",41.2489032270186,0.226055357748642,0.295175537907117,0.765833643774962,0.443775292872625,0.999887176930905
"Gm35558",14.5422360275563,0.0351081016665159,0.470370084869623,0.074639316563355,0.94050169126034,0.999887176930905
"Dync1h1",2637.65899633611,-0.0746860735242732,0.0768026556555432,-0.97244128978088,0.330831059164497,0.999887176930905
"Hsp90aa1",6670.36387997301,0.00922455060816793,0.10100750386527,0.0913253991552173,0.927234036707692,0.999887176930905
"Wdr20",200.570751373592,-0.215646884589747,0.151431908809769,-1.42405181500186,0.154431473370067,0.976089366617086
"Mok",372.160769878949,-0.00730677619504258,0.107774203454137,-0.0677970790862952,0.945947168965766,0.999887176930905
"Zfp839",126.595685574201,-0.0597615251974675,0.173765423538283,-0.343920694811308,0.730905927961765,0.999887176930905
"Cinp",108.222287324658,0.131864603991231,0.180723489638344,0.729648394102574,0.465605132981397,0.999887176930905
"Tecpr2",552.628349504451,-0.159530775316359,0.103009476357637,-1.54869999302284,0.121453855570763,0.918717817316428
"Ankrd9",32.452472176629,0.0480517593352638,0.356978616810709,0.134606828175212,0.892922742643829,0.999887176930905
"Rcor1",662.59359539571,-0.0621690221099606,0.0855651076007101,-0.726569788237427,0.467489541316051,0.999887176930905
"Traf3",754.283792913602,0.280540950173239,0.0897056506832194,3.12734981616624,0.00176389913162601,0.0790947202205392
"Cdc42bpb",1428.81430774739,-0.0427669808204682,0.0684838580784895,-0.624482644821979,0.532310664537261,0.999887176930905
"Exoc3l4",46.2071135010573,-0.102524077189594,0.31196883760963,-0.328635635453704,0.742431109610727,0.999887176930905
"Tnfaip2",84.6714383591429,0.421129179973711,0.351577560900146,1.19782724157791,0.230984279582392,0.999887176930905
"Eif5",1641.90004585102,0.00627173457303329,0.0894270649764973,0.0701323986723884,0.944088279769431,0.999887176930905
"2810029C07Rik",34.8378382438409,0.169632412887702,0.306571354051088,0.553321145782702,0.580043523887435,0.999887176930905
"Mark3",653.3996305822,-0.036357359544211,0.094167908436207,-0.386090762213763,0.699429451133716,0.999887176930905
"Ckb",798.418784892722,-0.241422305794862,0.0952080408383933,-2.53573441559053,0.011221179906246,0.273761147443304
"Trmt61a",51.4652273483754,0.442361307502845,0.258791727717004,1.70933325962636,0.0873892358244138,0.841325641089715
